SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,URL,SOURCE,MLS#,LATITUDE,LONGITUDE
July-7-2017,Single Family Residential,8 Magnolia Ln,Lexington,MA,2420,1020000,3,2.5,The Village at Lexington Park,2787,11620,2003,237,366,44,Sold,http://www.redfin.com/MA/Lexington/8-Magnolia-Ln-02420/home/8587395,MLS PIN,72158879,42.4811539,-71.250865
August-8-2017,Single Family Residential,1 Royal Cir,Lexington,MA,2420,1850000,5,5.5,Lexington,4813,34356,2014,205,384,,Sold,http://www.redfin.com/MA/Lexington/1-Royal-Cir-02420/home/8584419,MLS PIN,72154466,42.4745524,-71.2385252
August-25-2017,Single Family Residential,1 Revere St,Lexington,MA,2420,1757000,6,5,Center,4408,13144,2017,188,399,,Sold,http://www.redfin.com/MA/Lexington/1-Revere-St-02420/home/8575765,MLS PIN,72183019,42.456435,-71.235278
,Single Family Residential,10 Tufts Rd,Lexington,MA,2421,2195000,3,2.5,,2560,18150,2016,,857,,,http://www.redfin.com/MA/Lexington/10-Tufts-Rd-02421/home/8552404,,,42.4320944,-71.2478159
,Single Family Residential,16 Bloomfield St,Lexington,MA,2421,2450000,5,5.5,,4531,40019,1880,,541,,,http://www.redfin.com/MA/Lexington/16-Bloomfield-St-02421/home/8559801,,,42.4426993,-71.2199716
August-18-2017,Single Family Residential,1 Patterson Rd,Lexington,MA,2421,1221000,4,2.5,Lexington,3000,12427,2005,195,407,,Sold,http://www.redfin.com/MA/Lexington/1-Patterson-Rd-02421/home/8572964,MLS PIN,72193272,42.451031,-71.2576073
August-8-2017,Single Family Residential,38 Paul Revere Rd,Lexington,MA,2421,1375000,5,4,Lexington,2800,5646,2017,205,491,,Sold,http://www.redfin.com/MA/Lexington/38-Paul-Revere-Rd-02421/home/8541142,MLS PIN,72135397,42.4495579,-71.2506466
June-23-2017,Single Family Residential,42 Paul Revere Rd,Lexington,MA,2421,1360002,4,2.5,Lexington,3136,10666,1999,251,434,,Sold,http://www.redfin.com/MA/Lexington/42-Paul-Revere-Rd-02421/home/8541146,MLS PIN,72167623,42.4496221,-71.2503682
September-27-2017,Single Family Residential,580 Concord Ave,Lexington,MA,2421,1000000,5,2.5,Five Fields,3648,57007,1974,155,274,,Sold,http://www.redfin.com/MA/Lexington/580-Concord-Ave-02421/home/8545089,MLS PIN,72172637,42.4206957,-71.2507162
July-28-2017,Single Family Residential,9 Tufts Rd,Lexington,MA,2421,1925000,5,5.5,Lexington,6234,20908,2012,216,309,,Sold,http://www.redfin.com/MA/Lexington/9-Tufts-Rd-02421/home/8552374,MLS PIN,72157369,42.4317506,-71.2475375
November-10-2017,Single Family Residential,27 Sherburne Rd,Lexington,MA,2421,1806000,4,4.5,Lexington,3912,14570,1950,111,462,,Sold,http://www.redfin.com/MA/Lexington/27-Sherburne-Rd-02421/home/8560736,MLS PIN,72225167,42.4415217,-71.2263759
June-23-2017,Single Family Residential,82 Bloomfield St,Lexington,MA,2421,1565000,4,3.5,Munroe Hill,3553,16988,1965,251,440,,Sold,http://www.redfin.com/MA/Lexington/82-Bloomfield-St-02421/home/8561069,MLS PIN,72158213,42.4405557,-71.2246124
June-28-2017,Single Family Residential,51 Baskin Rd,Lexington,MA,2421,1610000,4,3,Baskin Hill,3629,25700,1962,246,444,,Sold,http://www.redfin.com/MA/Lexington/51-Baskin-Rd-02421/home/8561392,MLS PIN,72149318,42.4403901,-71.2385347
December-29-2017,Single Family Residential,91 WOBURN St,Lexington,MA,2420,1900000,6,6.5,Lexington,6700,21780,2017,62,284,,Sold,http://www.redfin.com/MA/Lexington/91-Woburn-St-02420/home/8564117,MLS PIN,72241585,42.4466458,-71.2154699
March-28-2017,Single Family Residential,15 WINTHROP Rd,Lexington,MA,2421,2750000,5,4,Monroe Hill,5840,18985,1901,338,471,,Sold,http://www.redfin.com/MA/Lexington/15-Winthrop-Rd-02421/home/8564773,MLS PIN,72115737,42.444175,-71.2246356
October-2-2017,Single Family Residential,1 Oakland St,Lexington,MA,2420,1350000,4,2.5,Merriam Hill,2800,6534,1895,150,482,,Sold,http://www.redfin.com/MA/Lexington/1-Oakland-St-02420/home/8564898,MLS PIN,72187563,42.4493507,-71.2277218
November-21-2017,Single Family Residential,16 LAKE St,Lexington,MA,2421,1200000,4,2.5,CONCORD HILL,2466,7888,1897,100,487,,Sold,http://www.redfin.com/MA/Lexington/16-Lake-St-02421/home/8567085,MLS PIN,72225114,42.4491255,-71.2447995
April-3-2017,Single Family Residential,43 YORK St,Lexington,MA,2420,1782860,4,3.5,MERRIAM HILL,4366,21598,1929,332,408,,Sold,http://www.redfin.com/MA/Lexington/43-York-St-02420/home/8569439,MLS PIN,72074983,42.4547926,-71.219902
December-4-2017,Single Family Residential,4 Wadman Cir,Lexington,MA,2420,1375000,4,2.5,Merriam Hill,2300,8242,1928,87,598,,Sold,http://www.redfin.com/MA/Lexington/4-Wadman-Cir-02420/home/8570099,MLS PIN,72241769,42.4520235,-71.2273041
January-31-2018,Single Family Residential,18 Eastern Ave,Lexington,MA,2421,1182000,4,3.5,Lexington,2856,11285,1961,29,414,,Sold,http://www.redfin.com/MA/Lexington/18-Eastern-Ave-02421/home/8567744,MLS PIN,72261992,42.4450006,-71.250229
July-20-2017,Single Family Residential,19 Raymond Rd,Concord,MA,1742,1337500,4,4.5,Concord,4012,40000,2009,224,333,,Sold,http://www.redfin.com/MA/Concord/19-Raymond-Rd-01742/home/12539992,MLS PIN,72169359,42.4276781,-71.3841732
February-2-2018,Single Family Residential,115 Williams Rd,Concord,MA,1742,1100000,3,3.5,Concord,2951,92782,1976,27,373,,Sold,http://www.redfin.com/MA/Concord/115-Williams-Rd-01742/home/11599349,MLS PIN,72152666,42.4421654,-71.3891405
March-30-2017,Single Family Residential,235 Main St,Concord,MA,1742,2622500,6,4.5,Concord,5196,23049,1844,336,505,,Sold,http://www.redfin.com/MA/Concord/235-Main-St-01742/home/11593618,MLS PIN,72078688,42.4586874,-71.3571273
June-21-2017,Single Family Residential,582 Old Bedford Rd,Concord,MA,1742,1250000,5,4.5,Concord,4300,20000,2017,253,291,,Sold,http://www.redfin.com/MA/Concord/582-Old-Bedford-Rd-01742/home/11587924,MLS PIN,72029887,42.4737153,-71.3203592
July-14-2017,Single Family Residential,127 Authors Rd,Concord,MA,1742,1060000,3,2.5,Concord,2681,43522,1962,230,395,,Sold,http://www.redfin.com/MA/Concord/127-Authors-Rd-01742/home/11590632,MLS PIN,72157593,42.46276,-71.339897
August-16-2017,Single Family Residential,3 Pond St,Concord,MA,1742,1050000,4,2.5,West Concord,4186,12614,2007,197,251,,Sold,http://www.redfin.com/MA/Concord/3-Pond-St-01742/home/11591574,MLS PIN,72174177,42.4623583,-71.3970991
,Single Family Residential,1437 Monument St,Concord,MA,1742,3575000,4,5.5,,5775,418026,1986,,619,,,http://www.redfin.com/MA/Concord/1437-Monument-St-01742/home/11586706,,,42.4933438,-71.3335861
June-23-2017,Single Family Residential,18 Battle Flagg Rd,Bedford,MA,1730,1255000,5,3.5,Revolutionary Ridge,4365,56061,1996,251,288,,Sold,http://www.redfin.com/MA/Bedford/18-Battle-Flagg-Rd-01730/home/11543568,MLS PIN,72167543,42.4892636,-71.30206
August-25-2017,Single Family Residential,4 Sorens Way,Bedford,MA,1730,1400000,5,3.5,Bedford,5200,30000,2001,188,269,,Sold,http://www.redfin.com/MA/Bedford/4-Sorens-Way-01730/home/11546794,MLS PIN,72130954,42.4804017,-71.2990673
,Single Family Residential,213 Sandy Pond Rd,Lincoln,MA,1773,1250000,5,5.5,,4502,92763,1989,,278,,,http://www.redfin.com/MA/Lincoln/213-Sandy-Pond-Rd-01773/home/8551278,,,42.4448471,-71.3208743
September-1-2017,Single Family Residential,110 Irving St,Arlington,MA,2476,1224500,4,3.5,Jason Heights,3000,7574,2017,181,408,,Sold,http://www.redfin.com/MA/Arlington/115-Irving-St-02476/home/113865948,MLS PIN,72200471,42.4138276,-71.1631643
July-18-2017,Single Family Residential,14 Devereaux St,Arlington,MA,2476,1441000,4,2,Arlington,2230,12616,1966,226,646,,Sold,http://www.redfin.com/MA/Arlington/14-Devereaux-St-02476/home/8442738,MLS PIN,72172924,42.4086043,-71.1575931
August-29-2017,Single Family Residential,71 Country Clb,Belmont,MA,2478,1030000,3,3.5,Belmont,2815,15280,1953,184,366,,Sold,http://www.redfin.com/MA/Belmont/71-Country-Club-Ln-02478/home/8456291,MLS PIN,72167438,42.4077687,-71.1984605
July-14-2017,Single Family Residential,128 Stony Brook Rd,Belmont,MA,2478,1025000,3,3,Belmont,2400,15000,1963,230,427,,Sold,http://www.redfin.com/MA/Belmont/128-Stony-Brook-Rd-02478/home/8457720,MLS PIN,72148527,42.4140575,-71.1943066
April-14-2017,Single Family Residential,624 Beacon St,Newton,MA,2459,1240000,5,3.5,Newton Center,2248,10700,1928,321,552,,Sold,http://www.redfin.com/MA/Newton/624-Beacon-St-02459/home/11466720,MLS PIN,72091560,42.331012,-71.185527
May-9-2017,Single Family Residential,287 Langley Rd #6,Newton,MA,2459,1450000,5,4.5,Newton,3303,552226,2004,296,439,,Sold,http://www.redfin.com/MA/Newton/287-Langley-Rd-02459/unit-6/home/132019332,MLS PIN,72121972,42.3237507,-71.1861638
December-1-2017,Single Family Residential,219 Lake Ave,Newton,MA,2461,3900100,6,4.5,Newton Highlands,6143,30019,1860,90,635,,Sold,http://www.redfin.com/MA/Newton/219-Lake-Ave-02461/home/11448533,MLS PIN,72228211,42.3255283,-71.2032033
,Single Family Residential,25 Old England Rd,Chestnut Hill,MA,2467,2600000,5,5,,3582,22310,1987,,726,,,http://www.redfin.com/MA/Chestnut-Hill/25-Old-England-Rd-02467/home/11463578,,,42.3307338,-71.1733047
July-24-2017,Single Family Residential,33 Hancock Ave,Newton,MA,2459,1907000,6,5.5,Newton Centre,6285,18522,1930,220,303,,Sold,http://www.redfin.com/MA/Newton-Centre/33-Hancock-Ave-02459/home/11465503,MLS PIN,72153726,42.3314868,-71.2017325
April-6-2017,Single Family Residential,574 Wellesley St,Weston,MA,2493,1010000,3,2.5,Weston,2474,40075,1956,329,408,,Sold,http://www.redfin.com/MA/Weston/574-Wellesley-St-02493/home/8790565,MLS PIN,72102571,42.3281519,-71.308811
December-18-2017,Single Family Residential,16 Woodchester Dr,Weston,MA,2493,1020000,3,2,Weston,2114,42745,1955,73,482,,Sold,http://www.redfin.com/MA/Weston/16-Woodchester-Dr-02493/home/8790574,MLS PIN,72224397,42.3276501,-71.3083702
May-23-2017,Single Family Residential,53 Dean Rd,Weston,MA,2493,1662000,4,3.5,Weston,3870,24805,1928,282,429,,Sold,http://www.redfin.com/MA/Weston/53-Dean-Rd-02493/home/8791333,MLS PIN,72065124,42.3284565,-71.2776535
January-30-2018,Single Family Residential,96 Woodlawn Ave,Wellesley,MA,2481,1425000,5,2.5,Wellesley,3656,30786,1900,30,390,,Sold,http://www.redfin.com/MA/Wellesley-Hills/96-Woodlawn-Ave-02481/home/8973710,MLS PIN,72117362,42.3194258,-71.2752405
January-31-2018,Single Family Residential,57 Damien Rd,Wellesley,MA,2481,2525000,5,5,Poets,3915,16141,1938,29,645,,Sold,http://www.redfin.com/MA/Wellesley/57-Damien-Rd-02481/home/8965866,MLS PIN,72230638,42.3174108,-71.2553799
June-12-2017,Single Family Residential,1039 Boylston St,Brookline,MA,2467,2250000,4,3.5,Chestnut Hill,3569,12219,2017,262,630,,Sold,http://www.redfin.com/MA/Chestnut-Hill/1039-Boylston-St-02467/home/85686088,MLS PIN,72097467,42.3253826,-71.1579253
November-9-2017,Single Family Residential,57 Cleveland Rd,Brookline,MA,2467,2800000,5,5.5,Brookline,4168,14938,1958,112,672,,Sold,http://www.redfin.com/MA/Chestnut-Hill/57-Cleveland-Rd-02467/home/11484042,MLS PIN,72187148,42.3306337,-71.1531371
October-2-2017,Single Family Residential,8 JAMES MILLEN Rd,North Reading,MA,1864,1220000,6,3.5,MacIntyre Crossing,6375,41185,2000,150,191,71,Sold,http://www.redfin.com/MA/North-Reading/8-James-Millen-Rd-01864/home/11417361,MLS PIN,72200190,42.5804579,-71.0492893
January-17-2018,Single Family Residential,34 Winding Oaks Way,Boxford,MA,1921,1312500,4,7,Boxford,5400,90169,2001,43,243,,Sold,http://www.redfin.com/MA/Boxford/34-Winding-Oaks-Way-01921/home/8204630,MLS PIN,72253583,42.6561114,-71.0205025
January-17-2018,Single Family Residential,3 Possum Hollow Rd,Andover,MA,1810,1265000,4,3.5,Andover,4100,55191,2016,43,309,,Sold,http://www.redfin.com/MA/Andover/3-Possum-Hollow-Rd-01810/home/76492720,MLS PIN,72259522,42.677729,-71.207592
March-1-2017,Single Family Residential,200 Upland Ave,Newton,MA,2461,1918000,5,6,Newton Highlands,5648,11955,2017,365,340,,Sold,http://www.redfin.com/MA/Newton-Highlands/200-Upland-Ave-02461/home/11488586,MLS PIN,72110053,42.31231,-71.2072089
June-30-2017,Single Family Residential,1 Partridge Ln,Burlington,MA,1803,1035000,5,3.5,Burlington,4000,20000,2017,244,259,,Sold,http://www.redfin.com/MA/Burlington/1-Partridge-Ln-01803/home/8462698,MLS PIN,72116625,42.494769,-71.212266
August-31-2017,Single Family Residential,84 Powers Rd,Westford,MA,1886,1600000,3,3,Westford,2093,1045440,1977,182,764,,Sold,http://www.redfin.com/MA/Westford/84-Powers-Rd-01886/home/8765327,MLS PIN,72162300,42.5384675,-71.4409987
March-30-2017,Single Family Residential,90 Applegrove Ln,Carlisle,MA,1741,2092000,4,4.5,Carlisle,8500,501376,2012,336,246,83,Sold,http://www.redfin.com/MA/Carlisle/90-Applegrove-Ln-01741/home/21708150,MLS PIN,72069957,42.5101904,-71.3850384
August-16-2017,Single Family Residential,122 Upland Rd,Concord,MA,1742,1405000,5,4,Concord,4723,28276,1945,197,297,,Sold,http://www.redfin.com/MA/Concord/122-Upland-Rd-01742/home/11596011,MLS PIN,72161806,42.4503927,-71.3937329
August-25-2017,Single Family Residential,50 Wilkins Ln,Carlisle,MA,1741,1180000,5,3.5,Tall Pines,4491,114562,2000,188,263,,Sold,http://www.redfin.com/MA/Carlisle/50-Wilkins-Ln-01741/home/8462122,MLS PIN,72130179,42.5451264,-71.3768243
October-20-2017,Single Family Residential,107 Abbot St,Andover,MA,1810,1200000,4,3.5,Andover,4200,58806,2017,132,286,,Sold,http://www.redfin.com/MA/Andover/107-Abbot-St-01810/home/8213383,MLS PIN,72075586,42.6429389,-71.1448284
April-28-2017,Single Family Residential,150 Main St,Andover,MA,1810,1075000,5,2.5,"In Town, Phillips Academy",2876,9120,1860,307,374,,Sold,http://www.redfin.com/MA/Andover/150-Main-St-01810/home/8204016,MLS PIN,72129490,42.6502259,-71.1360089
November-6-2017,Single Family Residential,226 Tower Rd,Lincoln,MA,1773,1590000,4,4,Lincoln,3953,93198,1991,115,402,,Sold,http://www.redfin.com/MA/Lincoln/226-Tower-Rd-01773/home/8559503,MLS PIN,72214692,42.3960986,-71.318856
February-5-2018,Single Family Residential,35 Wykeham Rd,Newton,MA,2465,3825000,6,6,Newton,5940,44779,1936,24,644,,Sold,http://www.redfin.com/MA/Newton/35-Wykeham-Rd-02465/home/11427242,MLS PIN,72162033,42.3431678,-71.2250765
December-15-2017,Single Family Residential,57 Perkins St,Newton,MA,2465,2165000,5,4.5,West Newton,5272,9970,1880,76,411,,Sold,http://www.redfin.com/MA/Newton/57-Perkins-St-02465/home/11427522,MLS PIN,72197026,42.3448317,-71.2307383
December-11-2017,Single Family Residential,166 Parmenter Rd,Newton,MA,2465,1210000,4,2.5,West Newton,2781,5960,1925,80,435,,Sold,http://www.redfin.com/MA/West-Newton/166-Parmenter-Rd-02465/home/11434841,MLS PIN,72203322,42.3606209,-71.2314692
November-20-2017,Single Family Residential,76 KINGSWOOD Rd,Newton,MA,2466,1165000,4,1.5,Islington Peninsula,2226,9232,1935,101,523,,Sold,http://www.redfin.com/MA/Auburndale/76-Kingswood-Rd-02466/home/11436978,MLS PIN,72236077,42.3538508,-71.2545239
May-23-2017,Single Family Residential,2 Hastings Rd,Weston,MA,2493,1390000,4,4,Weston,5601,43560,2000,282,248,,Sold,http://www.redfin.com/MA/Weston/2-Hastings-Rd-02493/home/8775570,MLS PIN,72113110,42.3870413,-71.2892305
April-27-2017,Single Family Residential,1 Acorn Ln,Weston,MA,2493,2050000,5,5,Weston,5423,66970,1998,308,378,,Sold,http://www.redfin.com/MA/Weston/1-Acorn-Ln-02493/home/8775681,MLS PIN,72093222,42.3785088,-71.3183689
August-30-2017,Single Family Residential,140 Merriam St,Weston,MA,2493,1525000,4,3,Weston,4530,115757,1963,183,337,,Sold,http://www.redfin.com/MA/Weston/140-Merriam-St-02493/home/8779310,MLS PIN,72154784,42.387294,-71.3075815
December-22-2017,Single Family Residential,15 Old Coach Rd,Weston,MA,2493,1975000,5,5,Weston,4803,46985,2017,69,411,,Sold,http://www.redfin.com/MA/Weston/15-Old-Coach-Rd-02493/home/8780606,MLS PIN,72170846,42.3838847,-71.2917594
December-29-2017,Single Family Residential,7 Spruce Hill Rd,Weston,MA,2493,1050000,5,4,Weston,5802,81344,1956,62,181,,Sold,http://www.redfin.com/MA/Weston/7-Spruce-Hill-Rd-02493/home/8780835,MLS PIN,72232251,42.3886196,-71.2862609
October-25-2017,Single Family Residential,60 Laurel Rd,Weston,MA,2493,1725000,5,5,Weston,6290,40511,1992,127,274,,Sold,http://www.redfin.com/MA/Weston/60-Laurel-Rd-02493/home/8781716,MLS PIN,72123244,42.3772424,-71.3054471
December-12-2017,Single Family Residential,9 Skating Pond Rd,Weston,MA,2493,2483000,5,6.5,"south side,private road in Weston Roads Trust",5600,48428,2004,79,443,,Sold,http://www.redfin.com/MA/Weston/9-Skating-Pond-Rd-02493/home/8784304,MLS PIN,72226179,42.3654955,-71.2875369
December-11-2017,Single Family Residential,14 Maple Rd,Weston,MA,2493,1480000,4,4,Weston,4011,16988,1893,80,369,,Sold,http://www.redfin.com/MA/Weston/14-Maple-Rd-02493/home/8784575,MLS PIN,72242933,42.364107,-71.2928498
September-8-2017,Single Family Residential,15 Perry Ln,Weston,MA,2493,2025000,5,4.5,Weston,4174,101382,1937,174,485,,Sold,http://www.redfin.com/MA/Weston/15-Perry-Ln-02493/home/8785001,MLS PIN,71973615,42.3643823,-71.2815976
August-4-2017,Single Family Residential,72 Chestnut St,Weston,MA,2493,1285000,3,2.5,Weston,2300,73504,1928,209,559,,Sold,http://www.redfin.com/MA/Weston/72-Chestnut-St-02493/home/8785434,MLS PIN,72179448,42.3554279,-71.3104581
September-13-2017,Single Family Residential,4 Chadwick Rd,Weston,MA,2493,3045000,6,6,southside on corner of Chestnut Street,7185,62178,1970,169,424,,Sold,http://www.redfin.com/MA/Weston/4-Chadwick-Rd-02493/home/8785563,MLS PIN,72189663,42.3560794,-71.3083702
September-7-2017,Single Family Residential,56 Cart Path Rd,Weston,MA,2493,4750000,6,9,Weston Country Club area,9000,124146,2011,175,528,57,Sold,http://www.redfin.com/MA/Weston/56-Cart-Path-Rd-02493/home/8787115,MLS PIN,72135935,42.3533983,-71.2803448
